"40212374-NGRAMS1.txt","Popular Music Policy Making and the Instrumental Policy Behaviour Process"
"853629-NGRAMS1.txt","Caught in a Trap? Beyond Pop Theory's 'Butch' Construction of Male Elvis Fans"
"3877540-NGRAMS1.txt","A Prescribed Alternative Mainstream: Popular Music and Canon Formation"
"40212442-NGRAMS1.txt","2.5x6 Metres of Space: Japanese Music Coffeehouses and Experimental Practices of Listening"
"853481-NGRAMS1.txt","'The Hieroglyphics of Love': The Torch Singers and Interpretation"
"3877505-NGRAMS1.txt","Beyond the 'High Fidelity' Stereotype: Defining the (Contemporary) Record Collector"
"853454-NGRAMS1.txt","The Aesthetics of Music Video: An Analysis of Madonna's 'Cherish'"
"931203-NGRAMS1.txt","The Splintered Art World of Contemporary Christian Music"
"852917-NGRAMS1.txt","'Jazzing' and Australia's First Jazz Band"
"853341-NGRAMS1.txt","Re-Examining the Concept of the 'Independent' Record Company: The Case of Wax Trax! Records"
"40926944-NGRAMS1.txt","Crossover: Sam Katzman's \"Switchblade Calypso Bop Reefer Madness Swamp Girl\" or 'Bad Jazz,' calypso, beatniks and rock 'n' roll in 1950s teenpix"
"853343-NGRAMS1.txt","Cycles in Symbol Production? A New Model to Explain Concentration, Diversity and Innovation in the Music Industry"
"853502-NGRAMS1.txt","Melodies or Rhythms?: The Competition for the Greater London FM Radio Licence"
"853712-NGRAMS1.txt","'Represent': Race, Space and Place in Rap Music"
"852898-NGRAMS1.txt","Music and Meaning in the Commercials"
"853291-NGRAMS1.txt","Major Trends of Change in Jewish Oriental Ethnic Music in Israel"
"853719-NGRAMS1.txt","Look! Hear! The Uneasy Relationship of Music and Television"
"23360186-NGRAMS1.txt","Latin Down Under: Latin American migrant musicians in Australia and New Zealand"
"853150-NGRAMS1.txt","The Japanese Record Industry"
"853226-NGRAMS1.txt","Blues and Our Mind-Body Problem"
"853438-NGRAMS1.txt","Beating up the Classics: Aspects of a Compact Discourse"
"23359910-NGRAMS1.txt","'Phases and stages, circles and cycles': Willie Nelson and the concept album"
"3877486-NGRAMS1.txt","'So Slide over Here': The Aesthetics of Masculinity in Late Twentieth-Century Australian Pop Music"
"853027-NGRAMS1.txt","Music Video Use and Educational Achievement: A Swedish Study"
"853498-NGRAMS1.txt","Not Just the Same Old Show on My Radio: An Analysis of the Role of Radio in the Diffusion of Black Music among Whites in the South of the United States of America, 1920 to 1960"
"931218-NGRAMS1.txt","On Playing by Ear"
"3877561-NGRAMS1.txt","Protestant Vibrations? Reggae, Rastafari, and Conscious Evangelicals"
"3877563-NGRAMS1.txt","'Cheaper than a CD, Plus We Really Mean It': Bay Area Underground Hip Hop Tapes as Subcultural Artefacts"
"3877626-NGRAMS1.txt","'Over to You': Can Europe Restrain Microsoft's Threat to Freedom of Musical Expression in Computer-Mediated Communication?"
"853246-NGRAMS1.txt","Cross-Cultural Perspectives in Popular Music: The Case of Afghanistan"
"853630-NGRAMS1.txt","The Rise of Calypso Feminism: Gender and Musical Politics in the Calypso"
"3877543-NGRAMS1.txt","'Must Be Born Again': Resurrecting the \"Anthology of American Folk Music\""
"40212376-NGRAMS1.txt","'Amerrrika Ist Wunderrrbarrr': Promotion of Germany through Radio Goethe's Cultural Export of German Popular Music to North America"
"852916-NGRAMS1.txt","Kiwi Rock: Popular Music and Cultural Identity in New Zealand"
"40926942-NGRAMS1.txt","'How do you know he's not playing Pac-Man while he's supposed to be DJing?': technology, formats and the digital future of DJ culture"
"853006-NGRAMS1.txt","That Certain Feeling: Blues and Jazz... in 1890?"
"40212398-NGRAMS1.txt","'Dance Drills, Faith Spills': Islam, Body Politics, and Popular Music in Post-Suharto Indonesia"
"23359906-NGRAMS1.txt","'Brains, means, lyrical ammunition': hip-hop and socio-racial agency among African Students in Kharkiv, Ukraine"
"852974-NGRAMS1.txt","Some Critical Tracks"
"853102-NGRAMS1.txt","'Play It Again Sam': Some Notes on the Productivity of Repetition in Popular Music"
"3877564-NGRAMS1.txt"," Marcus Pereira's \"Música Popular do Brasil\": Beyond Folklore?"
"931296-NGRAMS1.txt","Sampling Sexuality: Gender, Technology and the Body in Dance Music"
"40212446-NGRAMS1.txt","The Medium and Materials of Popular Music: 'Hound Dog', Turntablism and Muzak as Situated Musical Practices"
"852981-NGRAMS1.txt","'Twixt Midnight and Day: Binarism, Blues and Black Culture"
"853601-NGRAMS1.txt","Pop and the Nation-State: Towards a Theorisation"
"40212403-NGRAMS1.txt","Firm Organisation and Marketing Strategy in the Japanese Music Industry"
"853326-NGRAMS1.txt"," Canção da América - Style and Emotion in Brazilian Popular Song"
"853649-NGRAMS1.txt","Vicars of 'Wannabe': Authenticity and the Spice Girls"
"853587-NGRAMS1.txt","Oh, Boy! (Oh, Boy!): Mutual Desirability and Musical Structure in the Buddy Group"
"3877666-NGRAMS1.txt","The Riddim Method: Aesthetics, Practice, and Ownership in Jamaican Dancehall"
"853270-NGRAMS1.txt","Music, Blackness and National Identity: Three Moments in Colombian History"
"40541425-NGRAMS1.txt","The Groove in the Box: A Technologically Mediated Inspiration in Electronic Dance Music"
"853101-NGRAMS1.txt","Notation and Identity in Contemporary Popular Music"
"40926940-NGRAMS1.txt","Marking time and sounding difference: Brubeck, temporality and modernity"
"4500302-NGRAMS1.txt","Bessie Smith's 'Back-Water Blues': The Story behind the Song"
"853163-NGRAMS1.txt","Melody: A Popular Perspective"
"853402-NGRAMS1.txt","From Source to Commodity: Newly-Composed Folk Music of Yugoslavia"
"853585-NGRAMS1.txt","Killing Me Softly with His Song: An Initial Investigation into the Use of Popular Music as a Tool of Oppression"
"931295-NGRAMS1.txt","The 'Social History' of Popular Music: A Label without a Cause?"
"853245-NGRAMS1.txt","Neo-Traditional Popular Music in East Africa Since 1945"
"853436-NGRAMS1.txt","Interpreting World Music: A Challenge in Theory and Practice"
"931205-NGRAMS1.txt","'Cookin' on the West Coast': A Contribution from the Swedish West Coast to Contemporary Composition Practice"
"3877595-NGRAMS1.txt","Jews, Punk and the Holocaust: From the Velvet Underground to the Ramones: The Jewish-American Story"
"853610-NGRAMS1.txt","Adopting Imports: New Images and Alliances in Brazilian Popular Music of the 1990s"
"23325813-NGRAMS1.txt","The 'world' before globalisation: Moroccan elements in The Incredible String Band's music"
"853060-NGRAMS1.txt","The Cassette Industry and Popular Music in North India"
"853396-NGRAMS1.txt","'... into Another Kind of Life in Which Anything Might Happen...' Popular Music and Late Modernity, 1910-1930"
"853613-NGRAMS1.txt","Popping the Question: The Function and Effect of Popular Music in Cinema"
"931234-NGRAMS1.txt","The Scent of Catalan Rock: Els Pets' Ideology and the Rock and Roll Industry"
"3877504-NGRAMS1.txt","Conflation and Conflict in Brazilian Popular Music: Forty Years between 'Filming' Bossa Nova in \"Orfeu Negro\" and Rap in \"Orfeu\""
"3877609-NGRAMS1.txt","Selling an Image: Girl Groups of the 1960s"
"853609-NGRAMS1.txt","The Articulation of Soul: Gypsy Musicians and the Serbian Other"
"40212377-NGRAMS1.txt","A Portrait of the Politician as a Young Pub Rocker: Live Music Venue Reform in Australia"
"40926917-NGRAMS1.txt","Configuring the sound-box 1965–1972"
"852939-NGRAMS1.txt","Mixing Pop and Politics: Rock Music in Czechoslovakia before and after the Velvet Revolution"
"853624-NGRAMS1.txt","The Gendered Carnival of Pop"
"23325809-NGRAMS1.txt","A corpus analysis of rock harmony"
"853129-NGRAMS1.txt","Questions of Style: Notes on Italian Hip Hop"
"40212402-NGRAMS1.txt","German Symbolism in Rock Music: National Signification in the Imagery and Songs of Rammstein"
"853602-NGRAMS1.txt","Minotaurs or Musonauts? 'World Music' and Cretan Music"
"23360188-NGRAMS1.txt","Giving voice to the 'dignified man': reflections on global popular music"
"3877503-NGRAMS1.txt","The Promotional State and Canada's Juno Awards"
"853480-NGRAMS1.txt"," Analysing Performance: Narrative and Ideology in Concerts by ¡Karaxú!"
"853611-NGRAMS1.txt","Representations of Femininity in Popular Music"
"3877544-NGRAMS1.txt","'Loaded': Indie Guitar Rock, Canonism, White Masculinities"
"40212427-NGRAMS1.txt","Mandopop under Siege: Culturally Bound Criticisms of Taiwan's Pop Music"
"853604-NGRAMS1.txt","Cantopop and Mandapop in Pre-Postcolonial Hong Kong: Identity Negotiation in the Performances of Anita Mui Yim-Fong"
"3877501-NGRAMS1.txt","Marsalis and Baraka: An Essay in Comparative Cultural Discourse"
"853357-NGRAMS1.txt","Factors Affecting the Musical Choices of Audiences in East Suffolk, England"
"853571-NGRAMS1.txt","The Embodiment of Salsa: Musicians, Instruments and the Performance of a Latin Style and Identity"
"3877644-NGRAMS1.txt"," García Márquez, Macondismo, and the Soundscapes of Vallenato"
"852881-NGRAMS1.txt","Twins of Evil: An Investigation into the Aesthetics of Film Music"
"853227-NGRAMS1.txt","The Jukebox of History: Narratives of Loss and Desire in the Discourse of Country Music"
"853285-NGRAMS1.txt","Rock Revolution or Time-No-Changes: Visions of Change and Continuity in Rock Music"
"853650-NGRAMS1.txt","Mixed Messages: Unsettled Cosmopolitanisms in Nepali Pop"
"853696-NGRAMS1.txt","'Nothing You Can See That Isn't Shown': The Album Covers of the Beatles"
"931334-NGRAMS1.txt","Theory and Practice at the 'Arabic Org': Digital Technology in Contemporary Arab Music Performance"
"23360189-NGRAMS1.txt","\"Típico, folklórico or popular\"? Musical categories, place, and identity in a transnational listening community"
"3877607-NGRAMS1.txt","Between Globalisation and Localisation: A Study of Hong Kong Popular Music"
"40212382-NGRAMS1.txt","Canadian Content Regulations and the Formation of a National Scene"
"852883-NGRAMS1.txt","Commercialising the Sound of the People: Pleng Luktoong and the Thai Pop Music Industry"
"853363-NGRAMS1.txt","Pity Peggy Sue"
"853639-NGRAMS1.txt","Popular Music in the Welsh Language and the Affirmation of Youth Identities"
"853720-NGRAMS1.txt","Chewing Gum for the Ears: Children's Television and Popular Music"
"3877575-NGRAMS1.txt","Just a Closer Walk with Thee: New Orleans-Style Jazz and the Campaign for Nuclear Disarmament in 1950s Britain"
"40541426-NGRAMS1.txt","Popular Cultural Cringe: Language as Signifier of Authenticity and Quality in the Singaporean Popular Music Market"
"853009-NGRAMS1.txt","Storm Blowing from Paradise: Social Protest and Oppositional Ideology in Popular Hawaiian Music"
"853024-NGRAMS1.txt","Music Video in Its Contexts: Popular Music and Post-Modernism in the 1980s"
"853274-NGRAMS1.txt","Counting down to Number One: The Evolution of the Meaning of Popular Music Charts"
"853638-NGRAMS1.txt","'Funky Drummer': New Orleans, James Brown and the Rhythmic Transformation of American Popular Music"
"40541480-NGRAMS1.txt","A Taxonomy of Musical Gesture in African American Gospel Music"
"853147-NGRAMS1.txt","Musical Characteristics of Enka"
"853208-NGRAMS1.txt","Caliban Reheard: New Voices on Jazz and American Consciousness"
"853323-NGRAMS1.txt","Buck Owens, Country Music, and the Struggle for Discursive Control"
"853500-NGRAMS1.txt","Radio Space and Industrial Time: Music Formats, Local Narratives and Technological Mediation"
"853714-NGRAMS1.txt","From Manchuria to the Tradition Village: On the Construction of Place via Pelimanni Music"
"931294-NGRAMS1.txt","Ethnography and Popular Music Studies"
"40541476-NGRAMS1.txt","Civil Taxis and Wild Trucks: The Dialectics of Social Space and Subjectivity in Dimanche à Bamako"
"853324-NGRAMS1.txt","Moving Rock: Youth and Pop in Late Modernity"
"853499-NGRAMS1.txt","The 1960s Pirates: A Comparative Analysis of Radio London and Radio Caroline"
"853667-NGRAMS1.txt","Hybridity and National Musics: The Case of Irish Rock Music"
"40926920-NGRAMS1.txt","'If you're gonna have a hit': intratextual mixes and edits of pop recordings"
"3877483-NGRAMS1.txt","Re-thinking 'Whiteness'? Identity, Change and 'White' Popular Music in Post-Apartheid South Africa"
"3877612-NGRAMS1.txt","Is 'World Music' the 'Classic Music' of Our Time?"
"40212400-NGRAMS1.txt","The Beastie Boys: Jews in Whiteface"
"40212443-NGRAMS1.txt","Sound, Text and Identity in Korn's 'Hey Daddy'"
"4500321-NGRAMS1.txt","The Hendrix Chord: Blues, Flexible Pitch Relationships, and Self-Standing Harmony"
"853342-NGRAMS1.txt","The Record Industry in Finland, 1945-1960"
"931235-NGRAMS1.txt","The Aesthetic of Radicalism: The Relationship between Punk and the Patriotic Nationalist Movement of the Basque Country"
"931259-NGRAMS1.txt","Plugging and Programming: Pop Radio and Record Promotion in Britain and the United States"
"40541510-NGRAMS1.txt","Roll-over-Beethoven: Johnnie Ray in Context"
"853503-NGRAMS1.txt","Radio Broadcasting in Canada: The Case of 'Transformat' Music"
"853642-NGRAMS1.txt","'I'd Sell You Suicide': Pop Music and Moral Panic in the Age of Marilyn Manson"
"23325807-NGRAMS1.txt","Music-making in the social world of a Cretan town (Heraklion 1900–1960): a contribution to the study of non-commercial rebetiko"
"3877591-NGRAMS1.txt","'Living Underground Is Tough': Authenticity and Locality in the Hip-Hop Community in Istanbul, Turkey"
"3877642-NGRAMS1.txt","Blues, Criticism, and the Signifying Trickster"
"853188-NGRAMS1.txt","The Search for Sweet Georgia Brown: A Case for Discographical Detection"
"853520-NGRAMS1.txt","Victorian Bands and Their Dissemination in the Colonies"
"853275-NGRAMS1.txt","Power Relations in the Israeli Popular Music System"
"931274-NGRAMS1.txt","A Diachronic Study of Change in Juju Music"
"853273-NGRAMS1.txt","Robert Johnson's Rhythms"
"853367-NGRAMS1.txt","Technology, Politics and Contemporary Music: Necessity and Choice in Musical Forms"
"853437-NGRAMS1.txt","The Wonderful World of IFPI: Music Industry Rhetoric, the Critics and the Classical Marxist Critique"
"40926918-NGRAMS1.txt","Shaping sounds, shaping spaces"
"3877560-NGRAMS1.txt","The Rough Guide to Critics: Musicians Discuss the Role of the Music Press"
"852942-NGRAMS1.txt","Islam, the Turkish State and Arabesk"
"852973-NGRAMS1.txt","On Being Tasteless"
"853366-NGRAMS1.txt","Rock Music and Politics in Italy"
"853127-NGRAMS1.txt","The Stax Sound: A Musicological Analysis"
"853651-NGRAMS1.txt","Bohemian Rhapsodies: Operatic Influences on Rock Music"
"40212447-NGRAMS1.txt","Abiding Memories: The Community Singing Movement and English Social Life in the 1920s"
"3877580-NGRAMS1.txt","Know History!: John Lydon, Cultural Capital and the Prog/Punk Dialectic"
"853149-NGRAMS1.txt","Japanese Corporations and Popular Music"
"853189-NGRAMS1.txt","The Impact of the Beatles on Pop Music in Australia: 1963-66"
"853191-NGRAMS1.txt","'More Popular Than Jesus': The Beatles and the Religious Far Right"
"23359913-NGRAMS1.txt","The constraints of colour: popular music listening and the interrogation of 'race' in post-apartheid South Africa"
"3877606-NGRAMS1.txt","Blurred Affinities: Tracing the Influence of North Indian Classical Music in Keith Jarrett's Solo Piano Improvisations"
"853092-NGRAMS1.txt","'Caught in a Whirlpool of Aching Sound': The Production of Dance Music in Britain in the 1920s"
"853240-NGRAMS1.txt","Making Artistic Popular Music: The Goal of True Folk"
"853568-NGRAMS1.txt","Ethics and Aesthetics: The Social Theory of Barbershop Harmony"
"40212426-NGRAMS1.txt","Writing about Listening: Alternative Discourses in Rock Journalism"
"40541475-NGRAMS1.txt","A Working-Class Hero Is Something to Be: The American Musicians' Union's Attempt to Ban the Beatles, 1964"
"853215-NGRAMS1.txt","From Refrain to Rave: The Decline of Figure and the Rise of Ground"
"853535-NGRAMS1.txt","Popular Film Song in India: A Case of Mass-Market Musical Eclecticism"
"931258-NGRAMS1.txt","Local Differences? Popular Music and the Local State"
"931332-NGRAMS1.txt"," The Art/Popular Music Paradigm and the Tunisian Ma'lūf"
"3877579-NGRAMS1.txt","Space Oddities: Aliens, Futurism and Meaning in Popular Music"
"40212441-NGRAMS1.txt","Sky of Blue, Sea of Green: A Semiotic Reading of the Film \"Yellow Submarine\""
"853025-NGRAMS1.txt","Push-Pull for the Video Clip: A Systems Approach to the Relationship between the Phonogram/Videogram Industry and Music Television"
"853076-NGRAMS1.txt","Copyright and the Music Business"
"853518-NGRAMS1.txt","Home Sweet Home? The 'Culture of Exile' in Mid-Victorian Popular Song"
"853522-NGRAMS1.txt","Music and National Identity in Scotland: A Study of Jock Tamson's Bairns"
"853709-NGRAMS1.txt","'Roots'?: The Relationship between the Global and the Local within the Extreme Metal Scene"
"3877490-NGRAMS1.txt","What Is Music Worth? Some Reflections on the Scottish Experience"
"4500300-NGRAMS1.txt","For-the-Record Aesthetics and Robert Johnson's Blues Style as a Product of Recorded Culture"
"852920-NGRAMS1.txt","Music Video and the Construction of Gendered Subjectivity (Or How Being a Music Video Junkie Turned Me into a Feminist)"
"23359912-NGRAMS1.txt","Gender, genius and rock and roll in \"'Roy Orbison and Friends: A Black and White Night'\""
"4500298-NGRAMS1.txt","Folklore, Commercialism and Exploitation: Copyright in the Blues"
"852915-NGRAMS1.txt","Yothu Yindi's 'Treaty': Ganma in Music"
"853007-NGRAMS1.txt","From Quadrille to Stomp: The Creole Origins of Jazz"
"853282-NGRAMS1.txt","Articulating Musical Meaning/Re-Constructing Musical History/Locating the 'Popular'"
"853358-NGRAMS1.txt","Trends and Taste in Japanese Popular Music: A Case-Study of the 1982 Yamaha World Popular Music Festival"
"23359907-NGRAMS1.txt","Pained expression: metaphors of sickness and signs of 'authenticity' in Kurt Cobain's \"Journals\""
"3877542-NGRAMS1.txt","Award Ceremony as an Arbiter of Commerce and Canon in the Popular Music Industry"
"3877663-NGRAMS1.txt","Dancing Machines: 'Dance Dance Revolution', Cybernetic Dance, and Musical Taste"
"853099-NGRAMS1.txt","The Production of Success: An Anti-Musicology of the Pop Song"
"853553-NGRAMS1.txt","Taking it Seriously: Intertextuality and Authenticity in Two Covers by the Pet Shop Boys"
"931233-NGRAMS1.txt","Chicha in the Shanty Towns of Arequipa, Peru"
"40212375-NGRAMS1.txt","Policy and Performance in the Caribbean"
"853146-NGRAMS1.txt","Early Pop Song Writers and Their Backgrounds"
"3877577-NGRAMS1.txt","The Raincoats: Breaking down Punk Rock's Masculinities"
"853247-NGRAMS1.txt","The Fourth Audience"
"853482-NGRAMS1.txt","A Belated Salute to the 'Old Way' of 'Snaking' the Voice on Its (ca) 345th Birthday"
"3877566-NGRAMS1.txt","Toru Mitsui Goes into Retirement"
"40541514-NGRAMS1.txt","A Popular Music Project and People with Disabilities Community in Hamburg, Germany: The Case of Station 17"
"853570-NGRAMS1.txt","Masculinity and Skill Acquisition in the Adolescent Rock Band"
"853695-NGRAMS1.txt","Record Grooves and Salsa Dance Moves: The Viejoteca Phenomenon in Cali, Colombia"
"40212444-NGRAMS1.txt","Examining Rhythmic and Metric Practices in Led Zeppelin's Musical Style"
"853167-NGRAMS1.txt","How Autonomous Is Relative: Popular Music, the Social Formation and Cultural Struggle"
"853355-NGRAMS1.txt","'Not Appreciated in Worthing?' Class Expression and Popular Song Texts in Mid-Nineteenth-Century Britain"
"3877645-NGRAMS1.txt","'Can You Still Keep Your Balance?': Keith Emerson's Anxiety of Influence, Style Change, and the Road to Prog Superstardom"
"3877664-NGRAMS1.txt","'Understand Us before You End Us': Regulation, Governmentality, and the Confessional Practices of Raving Bodies"
"3877667-NGRAMS1.txt","Dancing Back to Front: Regeton, Sexuality, Gender and Transnationalism in Cuba"
"40541427-NGRAMS1.txt","Beyond the Stars and Stripes: Charting Van Dyke Parks' New World Musical Voyage"
"40541429-NGRAMS1.txt","Torpedoing the Authorship of Popular Music: A Reading of Gorillaz' 'Feel Good Inc.'"
"852886-NGRAMS1.txt","Why 1955? Explaining the Advent of Rock Music"
"3877593-NGRAMS1.txt","'Some Guy Designed This Room I'm Standing in': Marking Gender in Press Coverage of Ani DiFranco"
"40926919-NGRAMS1.txt","Bob Dylan's phonographic imagination"
"40926945-NGRAMS1.txt","'... This little ukulele tells the truth': indie pop and kitsch authenticity"
"4500336-NGRAMS1.txt","Selling Italy by the Sound: Cross-Cultural Interchanges through Cover Records"
"852936-NGRAMS1.txt","'Sadeness', Scorpions and Single Markets: National and Transnational Trends in European Popular Music"
"853045-NGRAMS1.txt","Post-Punk's Attempt to Democratise the Music Industry: The Success and Failure of Rough Trade"
"853519-NGRAMS1.txt","Provinces versus Metropolis in the British Brass Band Movement in the Early Twentieth Century: The Case of William Rimmer and His Music"
"853588-NGRAMS1.txt","'Redneck Religion and Shitkickin' Saviours?': Gram Parsons, Theology and Country Music"
"853652-NGRAMS1.txt","'Or Any Art at All?': Frank Zappa Meets Critical Theory"
"853691-NGRAMS1.txt","Yaogun Yinyue: Rethinking Mainland Chinese Rock 'n' Roll"
"3877611-NGRAMS1.txt","Limited Pidgin-Type Patois? Policy, Language, Technology, Identity and the Experience of Canto-Pop in Singapore"
"3877622-NGRAMS1.txt","I Wanna Be Your Man: Suzi Quatro's Musical Androgyny"
"853097-NGRAMS1.txt","Some Institutional Aspects of Pop and Rock in Hungary"
"853665-NGRAMS1.txt","Religion, Gossip, Narrative Conventions and the Construction of Meaning in Hindi Film Songs"
"853710-NGRAMS1.txt","Losing the Local: Sydney and the Oz Rock Tradition"
"3877665-NGRAMS1.txt","Out on the Floor: The Politics of Dancing on the Northern Soul Scene"
"40212399-NGRAMS1.txt","Celluloid Love Songs: Musical \"Modus Operandi\" and the Dramatic Aesthetics of Romantic Hindi Film"
"4500316-NGRAMS1.txt","Marketing Androgyny: The Evolution of the Backstreet Boys"
"853555-NGRAMS1.txt","Sampling the 1970s in Hip-Hop"
"3877594-NGRAMS1.txt","'Simply Irresistible': Recurring Accent Patterns as Hooks in Mainstream 1980s Music"
